Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,7415809,33903,153597,123724,22650,9022,54554,18002,3169910,159929,78507,325869,973072,71988,194583,221251
Total_people_complete,3578180,12616,75726,61066,11157,4383,26411,8843,1563234,76044,37505,165160,484550,36066,93396,106065
Total_doses_ordered,5346480,16800,97548,90990,21350,10850,37560,19000,1659789,133190,44200,199932,626302,49312,172400,149958
total_pouluation,7189020,71808,147275,130808,38476,10375,55159,22085,4367835,216985,112825,455210,1044675,53161,232386,229957
Total_people_one_dose,4056836,19001,84269,69420,12700,5210,29834,9927,1805085,91683,44223,186588,545772,40243,111325,125297
Male-65 years and older,525303,1981,7877,10841,1693,567,5953,3163,185106,21877,7025,30257,73797,3639,24253,16115
Male-55-64 years,303548,1319,6104,5247,1027,619,2670,701,130425,8618,3659,14123,37449,2662,8680,9039
Male-45-54 years,266739,1048,5523,3860,916,529,1652,337,130855,4471,2601,13253,32640,3111,5093,8012
Male-20-44 years,636337,2554,16770,10022,2163,1122,3307,586,306760,7520,5455,31527,80983,7972,9991,23481
Male-Less than 20 years,169173,2538,3289,2837,455,100,792,162,85661,1377,3119,6237,22133,2675,2159,5760
Female-65 years and older,647447,2087,8955,12837,2133,537,6314,3064,239475,24397,7715,34700,97156,4416,30265,18219
Female-55-64 years,349051,1450,6825,6325,1179,426,2974,863,150126,10014,3924,15010,46139,2691,11095,9487
Female-45-54 years,291432,1050,5625,4414,827,388,1748,361,144563,4758,2612,11872,38235,2961,5937,8258
Female-20-44 years,670883,2343,19222,10050,1775,828,3430,497,332329,7005,4838,22862,92816,7361,10134,20388
Female-Less than 20 years,177372,2621,3993,2895,521,91,932,171,87951,1487,3241,6153,23467,2685,2405,6137
"Black or African American, non-Hispanic",111776,290,628,1319,75,47,100,32,70202,649,228,5387,10771,35,614,729
"American Indian or Alaska Native, non-Hispanic",120478,11003,17619,333,1084,97,6071,219,38329,958,15638,8941,11586,18,1134,1632
"Asian or Pacific Islander, non-Hispanic",151479,171,1281,1325,65,51,261,78,83239,1325,422,3340,13733,99,1458,760
Unknown,434099,1021,16980,9315,4006,472,5476,2666,176269,15350,2241,37653,84122,2361,27527,33725
Other Race,683446,1294,9790,10556,970,143,4963,1145,277693,16170,8453,20086,69609,2057,17130,11159
Hispanic or Latino,693094,1894,6072,16925,2091,2266,1371,1082,333584,6626,2311,29841,130895,30790,7115,54767
"White, non-Hispanic",1862464,3328,31899,29647,4409,2134,11592,4705,825769,50605,14930,81340,225056,4883,56347,22525
