Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,8420264,39815,175111,136861,38805,8106,48820,15635,4952748,161266,85527,455618,1350139,90773,211775,265382
Total_people_complete,383883,16798,79712,64257,17939,3641,22351,7255,2241737,73332,38496,212297,610929,42745,95029,122199
total_pouluation,7189020,21823,87692,72141,19816,4099,24889,8228,2487504,84792,44411,236102,673078,47689,110676,139255
Total_people_one_dose,4292269,21823,87692,72141,19816,4099,24889,8228,2487504,84792,44411,236102,673078,47689,110676,139255
Male-65 years and older,538357,2317,9063,10600,2338,500,5603,2271,276464,19641,6983,35320,88335,4426,24511,15029
Male-55-64 years,313675,1593,6112,5139,1541,371,2177,587,182369,7839,3409,17691,46214,3056,8776,9804
Male-45-54 years,283151,1208,5579,3988,1398,314,1219,304,176251,4050,2501,16138,39673,3197,4806,8750
Male-20-44 years,696657,2856,16381,10802,3423,762,2300,622,418041,7014,5366,36047,105544,8542,9630,26216
Male-Less than 20 years,191101,2714,4228,3391,851,145,569,253,112198,1458,3237,9685,29616,3752,2242,8141
Female-65 years and older,658957,2724,10259,12594,2824,501,6033,2319,346170,22083,7886,40888,114256,5317,30327,17497
Female-55-64 years,357885,1717,6915,6206,1682,318,2522,688,205716,9200,3891,19990,55599,3307,11187,10431
Female-45-54 years,305997,1227,5698,4492,1361,312,1364,357,191749,4595,2510,16462,45143,3380,5726,9587
Female-20-44 years,727152,2671,18653,11287,3433,725,2407,549,447892,7081,5199,33432,115937,8529,9775,24615
Female-Less than 20 years,199706,2788,4546,3548,953,149,637,261,116236,1658,3394,9704,31326,4118,2548,8672
"Black or African American, non-Hispanic",121993,48,672,1389,83,42,78,32,90286,531,186,8101,13739,51,492,700
"Asian or Pacific Islander, non-Hispanic",155155,111,1421,1345,89,41,200,85,118320,1204,359,4593,19051,172,1254,1060
"American Indian or Alaska Native, non-Hispanic",163186,15148,19189,312,4752,103,2397,381,45813,643,17237,8340,13165,48,1240,1059
Unknown,473935,1504,15187,9617,4202,310,5075,1896,195747,13263,2687,32192,82877,2922,24367,30309
Other Race,683242,1247,10328,11498,1522,112,4420,1175,446887,15002,7713,30885,94015,3154,17210,15623
Hispanic or Latino,763372,494,6348,18015,3477,1828,1343,1190,403066,6526,2276,37263,155054,34550,7365,61804
"White, non-Hispanic",1931386,3271,34547,29965,5691,1663,11376,3469,1187385,47623,13953,114728,295177,6792,58748,28700
