Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,7561381,34640,161605,125804,23419,9180,55631,18213,3254292,164112,80223,332947,991712,73163,197238,227156
Total_people_complete,3643867,12959,79543,62023,11576,4480,26838,8946,1606117,78250,38224,168951,492850,36650,94748,108767
Total_doses_ordered,5348107,16900,99988,93280,21530,10850,37760,19100,1670401,134660,44300,200332,625076,49512,173670,150598
total_pouluation,7189020,71808,147275,130808,38476,10375,55159,22085,4367835,216985,112825,455210,1044675,53161,232386,229957
Total_people_one_dose,4119160,19338,88624,70322,13088,5291,30269,10041,1845381,93505,45030,189849,554463,40669,112614,127721
Male-65 years and older,529787,2000,8005,10923,1711,573,5999,3183,187592,22133,7118,30470,74396,3660,24420,16208
Male-55-64 years,306553,1342,6221,5289,1042,619,2691,703,132427,8758,3695,14298,37845,2682,8755,9125
Male-45-54 years,270895,1072,5651,3904,936,545,1680,345,133638,4590,2652,13511,33155,3133,5176,8134
Male-20-44 years,650432,2621,17675,10245,2247,1140,3376,603,315876,7780,5586,32362,83108,8045,10217,24096
Male-Less than 20 years,174186,2577,4241,2923,492,106,852,174,88886,1489,3206,6448,22873,2754,2220,6105
Female-65 years and older,652649,2114,9095,12922,2155,540,6357,3084,242433,24679,7817,34943,97836,4433,30461,18314
Female-55-64 years,352208,1472,6896,6378,1191,428,3002,863,152299,10171,3952,15167,46576,2713,11183,9580
Female-45-54 years,295634,1072,5754,4465,862,394,1770,368,147448,4902,2645,12091,38746,2973,6026,8354
Female-20-44 years,684863,2414,20058,10222,1868,845,3509,512,341690,7239,4988,23578,94769,7429,10367,20906
Female-Less than 20 years,182321,2644,4910,2959,573,98,971,184,91212,1601,3335,6386,24194,2777,2475,6484
"Black or African American, non-Hispanic",114379,294,710,1340,79,47,100,35,72271,669,230,5525,11066,36,627,754
"American Indian or Alaska Native, non-Hispanic",123470,11172,18052,336,1121,101,6206,239,39790,976,15982,9145,11843,18,1161,1665
"Asian or Pacific Islander, non-Hispanic",152924,173,1434,1336,68,51,261,78,84321,1354,426,3403,13941,100,1473,774
Unknown,441984,1052,17146,9438,4115,493,5534,2673,181431,15933,2305,38117,84787,2375,27701,34033
Other Race,690066,1319,10228,10657,1001,145,5007,1157,282197,16293,8518,20450,70611,2071,17315,11424
Hispanic or Latino,709471,1945,6573,17169,2163,2299,1400,1112,343661,6811,2353,30517,133826,31148,7270,56103
"White, non-Hispanic",1886866,3383,34481,30046,4541,2155,11761,4747,841710,51469,15216,82692,228389,4921,57067,22968
