Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,9076178,55974,190794,150947,41217,8706,53200,16866,5276295,174143,94171,487655,1468067,103096,231985,289812
Total_people_complete,433250,22146,80823,65490,18254,3699,22700,7419,2276855,75090,39938,216668,620546,43586,97248,124760
total_pouluation,7189020,27878,92140,77615,20499,4225,25591,8586,2581817,87882,47405,245102,707221,53878,114755,150102
Total_people_one_dose,4504122,27878,92140,77615,20499,4225,25591,8586,2581817,87882,47405,245102,707221,53878,114755,150102
Male-65 years and older,554186,2715,9265,10943,2362,507,5727,2339,281358,20335,7206,36066,90416,4608,25389,15606
Male-55-64 years,322214,1973,6239,5344,1559,368,2202,591,185676,8057,3517,18037,47257,3201,9003,10096
Male-45-54 years,291015,1577,5687,4182,1418,322,1242,319,179970,4183,2641,16519,40639,3341,4934,8997
Male-20-44 years,720019,3694,16797,11256,3509,768,2357,650,429009,7299,5638,37507,108732,8887,9972,27288
Male-Less than 20 years,239662,3665,5591,4781,1031,186,658,319,135856,1684,3946,11537,39330,5778,2722,11244
Female-65 years and older,676004,3266,10464,12903,2864,508,6133,2370,351993,22628,8136,41600,116485,5567,31108,18102
Female-55-64 years,367135,2104,7037,6385,1701,316,2577,711,209126,9399,4051,20332,56682,3476,11416,10794
Female-45-54 years,314131,1542,5787,4695,1390,320,1392,363,195403,4745,2649,16814,46173,3603,5893,9893
Female-20-44 years,752909,3598,19138,11902,3529,741,2518,578,459846,7486,5538,34529,119423,9152,10174,25770
Female-Less than 20 years,247093,3736,5872,5125,1124,187,727,328,139142,1890,4048,11413,40638,6184,2996,11765
"Black or African American, non-Hispanic",135530,59,761,1521,88,50,87,38,99249,589,200,8921,15921,55,532,800
"Asian or Pacific Islander, non-Hispanic",170920,128,1546,1430,82,43,201,88,129684,1315,343,4983,21264,184,1383,1172
"American Indian or Alaska Native, non-Hispanic",189583,21371,21841,344,5091,113,2608,489,49981,709,20388,9261,14782,56,1393,1142
Unknown,410170,1082,12836,9107,4007,295,4578,1773,171085,11414,2171,29061,65467,3559,19312,28219
Other Race,652149,1097,8462,11625,1279,84,4033,1132,421160,14150,6185,30457,88796,3420,16902,17576
Hispanic or Latino,823943,551,6858,21232,3630,1896,1396,1263,427685,6881,2389,39346,167807,39232,7803,68258
"White, non-Hispanic",2121827,3590,39836,32356,6322,1744,12688,3803,1282973,52824,15729,123073,333184,7372,67430,32935
