Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,7053423,31771,148820,118721,20998,8448,51561,17544,2960506,152851,74415,307204,927620,68659,187194,208830
Total_people_complete,3413642,11628,73395,58608,10371,4230,25398,8613,1455169,72505,35844,154783,462551,34529,89966,100605
Total_doses_ordered,5255270,16600,97568,89070,19250,9770,36710,18600,1587440,126950,40790,196918,615438,49212,166680,141758
total_pouluation,7189020,71808,147275,130808,38476,10375,55159,22085,4367835,216985,112825,455210,1044675,53161,232386,229957
Total_people_one_dose,3886821,17853,81852,66949,11705,4808,28825,9660,1695551,88025,41840,175964,522948,38487,107395,118826
Male-65 years and older,514310,1908,7654,10660,1640,551,5849,3124,178720,21402,6771,29744,72449,3587,23798,15863
Male-55-64 years,295380,1266,5970,5150,977,598,2623,693,125111,8328,3504,13613,36363,2611,8408,8798
Male-45-54 years,255241,975,5389,3724,854,485,1602,318,123067,4232,2462,12500,31220,3004,4832,7720
Male-20-44 years,598850,2317,16213,9556,1990,1026,3102,521,282571,6962,5208,28165,76027,7520,9366,22212
Male-Less than 20 years,152603,2403,3070,2521,336,50,714,138,75260,1148,2770,5246,19742,2425,1891,4652
Female-65 years and older,634651,2017,8753,12605,2064,526,6208,3026,232029,23846,7449,34103,95508,4337,29735,17937
Female-55-64 years,340540,1388,6704,6180,1120,411,2901,852,144472,9715,3751,14543,45054,2658,10776,9256
Female-45-54 years,280606,962,5531,4298,769,366,1706,351,137111,4482,2492,11246,36988,2867,5627,7967
Female-20-44 years,633845,2114,18686,9556,1557,746,3223,458,307484,6454,4526,20867,87681,6942,9519,19102
Female-Less than 20 years,161389,2493,3802,2607,387,46,837,159,77954,1300,2873,5345,20981,2467,2133,4960
"Black or African American, non-Hispanic",105062,270,585,1241,69,46,94,30,64928,601,214,4962,10107,33,539,659
"American Indian or Alaska Native, non-Hispanic",114321,10385,17093,316,979,84,5732,198,36008,890,14864,8472,10860,16,1061,1552
"Asian or Pacific Islander, non-Hispanic",147306,162,1212,1286,61,48,257,73,80002,1263,401,3195,13247,98,1403,711
Unknown,421904,992,16894,8955,3771,387,5389,2637,168379,14970,2108,35594,83966,2338,27186,33327
Hispanic or Latino,644565,1736,5682,16196,1925,2120,1294,1003,304428,6096,2177,27579,122236,29229,6595,50820
Other Race,656058,1194,9458,10168,905,130,4795,1099,259614,15736,8069,18751,65949,2011,16434,10423
"White, non-Hispanic",1797605,3114,30928,28787,3995,1993,11264,4620,782192,48469,14007,77411,216583,4762,54177,21334
