Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,8249120,38453,170337,132685,37916,7851,47182,15321,4873970,157002,83211,444410,1319713,85783,205548,258243
Total_people_complete,371495,16646,79287,63685,17780,3622,22244,7208,2228653,72651,38191,210047,607339,42470,94353,121149
total_pouluation,7189020,21243,86959,71374,19683,4080,24722,8155,2471662,84111,43999,233626,667717,45956,109737,137480
Total_people_one_dose,4254278,21243,86959,71374,19683,4080,24722,8155,2471662,84111,43999,233626,667717,45956,109737,137480
Male-65 years and older,533006,2249,8993,10485,2329,495,5559,2252,274842,19422,6909,35035,87516,4384,24206,14844
Male-55-64 years,311622,1540,6069,5087,1540,372,2157,582,181532,7800,3382,17589,45963,3035,8735,9691
Male-45-54 years,280908,1172,5537,3928,1385,312,1220,303,175124,4023,2476,15964,39357,3152,4772,8663
Male-20-44 years,689218,2763,16223,10645,3395,761,2283,609,414504,6954,5312,35143,104469,8456,9530,25780
Male-Less than 20 years,189032,2705,4178,3362,844,144,564,249,111476,1453,3218,9571,29292,3226,2231,7968
Female-65 years and older,653531,2634,10180,12489,2803,495,5996,2300,344342,21880,7814,40620,113605,5280,30088,17352
Female-55-64 years,355643,1633,6872,6167,1672,315,2509,687,204778,9170,3855,19911,55323,3281,11137,10338
Female-45-54 years,303898,1180,5676,4444,1358,317,1354,357,190709,4564,2476,16315,44871,3342,5673,9523
Female-20-44 years,720449,2582,18483,11160,3404,719,2390,542,444323,7030,5149,33119,114928,8407,9680,24364
Female-Less than 20 years,197432,2777,4491,3513,941,148,632,258,115624,1642,3373,9614,30963,3338,2537,8503
"Black or African American, non-Hispanic",120532,47,663,1361,80,41,78,32,89308,521,183,8020,13547,47,483,687
"Asian or Pacific Islander, non-Hispanic",153924,110,1393,1329,90,41,200,85,117551,1190,353,4558,18876,169,1241,1044
"American Indian or Alaska Native, non-Hispanic",160653,14628,18941,307,4726,102,2382,371,45468,633,17068,8229,13042,48,1228,1049
Unknown,475353,1511,15392,9657,4220,310,5158,1895,195214,13362,2664,31869,84580,2907,24973,30579
Other Race,681580,1232,10454,11473,1534,109,4423,1172,446713,14977,7834,30664,93831,3118,17089,15131
Hispanic or Latino,753574,484,6281,17764,3448,1822,1334,1179,399271,6466,2249,36865,153162,32952,7268,60918
"White, non-Hispanic",1908662,3231,33835,29483,5585,1655,11147,3421,1178137,46962,13648,113421,290679,6715,57455,28072
