Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,7370779,33704,153266,123187,22476,9003,54234,17977,3144641,159026,78250,323511,967733,71819,193547,219560
Total_people_complete,3555870,12498,75628,60745,11051,4375,26264,8835,1548378,75538,37350,163689,481615,35974,92911,105082
Total_doses_ordered,5327230,16700,97448,90850,21150,10440,37770,19050,1638900,133040,41810,198808,620942,49312,169890,146128
total_pouluation,7189020,71808,147275,130808,38476,10375,55159,22085,4367835,216985,112825,455210,1044675,53161,232386,229957
Total_people_one_dose,4038946,18906,84141,69193,12621,5201,29720,9913,1793079,91247,44092,185521,543414,40153,110899,124588
Male-65 years and older,524049,1969,7867,10825,1686,566,5942,3159,184378,21794,7012,30189,73666,3632,24204,16091
Male-55-64 years,302760,1314,6108,5235,1026,618,2669,701,129878,8580,3652,14064,37330,2662,8656,9014
Male-45-54 years,265527,1041,5516,3853,910,530,1649,337,129995,4457,2586,13170,32515,3103,5072,7987
Male-20-44 years,632482,2537,16724,9977,2153,1119,3287,586,304099,7462,5435,31275,80487,7946,9919,23326
Male-Less than 20 years,167614,2531,3254,2805,440,100,779,161,84645,1362,3109,6152,21916,2669,2131,5632
Female-65 years and older,645900,2077,8943,12810,2128,536,6302,3059,238578,24305,7699,34619,96968,4409,30211,18186
Female-55-64 years,348090,1445,6844,6309,1171,426,2967,863,149484,9991,3912,14942,45980,2687,11054,9455
Female-45-54 years,290318,1040,5639,4412,826,388,1738,361,143702,4726,2608,11799,38132,2962,5907,8237
Female-20-44 years,666899,2331,19191,9999,1765,824,3407,495,329547,6955,4811,22631,92287,7338,10072,20251
Female-Less than 20 years,175774,2611,3971,2876,505,91,918,169,86946,1457,3234,6087,23179,2675,2360,6012
"Black or African American, non-Hispanic",111056,290,623,1308,75,47,99,32,69646,639,228,5351,10681,35,606,724
"American Indian or Alaska Native, non-Hispanic",119797,10958,17577,330,1072,97,6032,217,37994,951,15615,8904,11457,18,1130,1628
"Asian or Pacific Islander, non-Hispanic",151019,170,1274,1319,65,51,261,76,82875,1320,422,3307,13696,99,1454,753
Unknown,432792,1022,17004,9300,3987,472,5475,2664,175242,15252,2238,37562,84106,2351,27501,33689
Other Race,680535,1285,9764,10522,963,143,4929,1144,275746,16130,8429,19945,69236,2049,17044,11075
Hispanic or Latino,688056,1882,6013,16854,2077,2262,1367,1080,330513,6565,2293,29585,130000,30728,7060,54314
"White, non-Hispanic",1855691,3299,31886,29560,4382,2129,11557,4700,821063,50390,14867,80867,224238,4873,56104,22405
