Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,7773444,35644,158949,128015,24077,9680,56474,18558,3386239,167189,82028,341362,1018059,74209,200156,232573
Total_people_complete,3734482,13333,77934,62936,11953,4693,27294,9119,1671772,79631,39012,173814,502700,37203,96314,111032
Total_doses_ordered,5422016,18600,110439,94500,21520,12630,38520,19400,1721227,136600,44665,202352,641256,49512,175366,153428
total_pouluation,7189020,71808,147275,130808,38476,10375,55159,22085,4367835,216985,112825,455210,1044675,53161,232386,229957
Total_people_one_dose,4217865,20023,87046,71380,13388,5524,30606,10237,1915812,94950,46125,194873,566125,41143,114164,130200
Male-65 years and older,548889,2070,8253,11024,1730,575,6054,3210,201848,22394,7301,31363,76490,3691,24754,16374
Male-55-64 years,310528,1408,6241,5329,1051,637,2705,716,135284,8845,3754,14480,38315,2687,8841,9208
Male-45-54 years,275532,1105,5646,3969,963,567,1703,355,136897,4665,2711,13784,33672,3168,5243,8258
Male-20-44 years,665998,2731,17326,10469,2308,1225,3428,623,326202,7994,5783,33281,85135,8125,10417,24849
Male-Less than 20 years,178757,2610,3487,2998,504,129,866,200,91979,1556,3251,6685,23518,2838,2262,6378
Female-65 years and older,673716,2222,9348,13052,2185,545,6400,3106,258118,24930,8013,35851,100186,4467,30849,18502
Female-55-64 years,356767,1539,6932,6438,1212,429,3019,875,155666,10287,4035,15411,47051,2722,11254,9653
Female-45-54 years,300528,1123,5784,4544,882,402,1792,376,150926,4978,2695,12371,39317,2988,6113,8467
Female-20-44 years,700618,2541,19804,10420,1950,897,3583,540,352679,7467,5147,24402,96631,7521,10603,21347
Female-Less than 20 years,186753,2664,4128,3044,591,115,993,210,94238,1668,3399,6641,24828,2866,2513,6743
"Black or African American, non-Hispanic",118059,306,658,1366,79,50,101,36,75196,687,239,5758,11425,38,641,801
"American Indian or Alaska Native, non-Hispanic",127107,11657,18176,343,1130,105,6292,253,41624,989,16236,9370,12178,19,1192,1725
"Asian or Pacific Islander, non-Hispanic",155446,178,1321,1349,69,51,264,78,86334,1372,429,3484,14237,101,1498,799
Unknown,448005,1080,17202,9604,4212,528,5571,2727,186345,16169,2493,38668,84349,2398,27856,34251
Other Race,704110,1330,9998,10819,1014,152,5050,1166,293469,16419,8656,21111,72460,2087,17586,11692
Hispanic or Latino,728334,2008,6438,17461,2221,2405,1426,1171,355809,7002,2418,31369,136895,31534,7425,57285
"White, non-Hispanic",1936804,3464,33253,30438,4663,2233,11902,4806,877035,52312,15654,85113,234581,4966,57966,23647
