Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,7797926,35775,159444,128355,24134,9750,56556,18593,3401630,167524,82224,342458,1021503,74361,200421,233157
Total_people_complete,3744449,13368,78071,63093,11983,4728,27346,9131,1678902,79763,39141,174456,503758,37290,96447,111253
Total_doses_ordered,5422016,18600,110439,94500,21520,12630,38520,19400,1721227,136600,44665,202352,641256,49512,175366,153428
total_pouluation,7189020,71808,147275,130808,38476,10375,55159,22085,4367835,216985,112825,455210,1044675,53161,232386,229957
Total_people_one_dose,4229690,20128,87202,71550,13419,5539,30659,10254,1924149,95117,46271,195539,567594,41209,114301,130489
Male-65 years and older,551528,2088,8286,11047,1732,576,6073,3211,203790,22428,7345,31511,76754,3697,24780,16397
Male-55-64 years,311054,1412,6251,5333,1052,637,2708,716,135684,8850,3764,14496,38383,2688,8852,9228
Male-45-54 years,276059,1111,5649,3988,967,566,1703,355,137272,4675,2713,13802,33739,3171,5247,8272
Male-20-44 years,667638,2740,17353,10510,2314,1233,3432,624,327225,8020,5790,33410,85400,8136,10441,24909
Male-Less than 20 years,179153,2613,3492,3007,505,130,866,204,92249,1559,3254,6706,23578,2850,2261,6413
Female-65 years and older,676601,2249,9374,13070,2186,546,6422,3109,260199,24964,8063,36010,100516,4470,30890,18529
Female-55-64 years,357408,1556,6943,6446,1215,428,3021,875,156101,10302,4051,15439,47144,2725,11262,9671
Female-45-54 years,301011,1129,5792,4554,885,403,1792,378,151292,4989,2691,12397,39368,2989,6116,8478
Female-20-44 years,702282,2555,19830,10448,1961,901,3587,542,353850,7491,5160,24495,96836,7533,10623,21396
Female-Less than 20 years,187157,2665,4135,3054,590,116,992,214,94500,1672,3404,6669,24888,2880,2514,6774
"Black or African American, non-Hispanic",118452,307,661,1368,80,50,101,36,75498,689,240,5795,11461,38,641,807
"American Indian or Alaska Native, non-Hispanic",127497,11734,18209,343,1134,105,6296,255,41767,991,16238,9411,12258,19,1194,1726
"Asian or Pacific Islander, non-Hispanic",155768,178,1322,1352,70,52,264,79,86581,1373,430,3502,14265,103,1500,803
Unknown,448868,1083,17217,9656,4221,528,5573,2727,187052,16219,2492,38738,84307,2403,27876,34282
Other Race,705960,1334,10018,10833,1015,152,5062,1170,294942,16433,8701,21187,72738,2087,17609,11727
Hispanic or Latino,730300,2012,6452,17506,2227,2413,1427,1175,357033,7013,2427,31467,137234,31588,7439,57419
"White, non-Hispanic",1942845,3480,33323,30492,4672,2239,11936,4812,881276,52399,15743,85439,235331,4971,58042,23725
