Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,8073665,37180,166042,129448,37311,7745,45997,14948,4781481,152319,80712,434353,1290523,84618,199128,252796
Total_people_complete,359064,12904,77460,62176,17291,3537,21799,7074,2166143,70365,36003,204399,592438,41256,92254,117659
total_pouluation,7189020,20748,86293,70780,19519,4064,24571,8065,2454402,83263,43452,231627,663269,45776,108826,136208
Total_people_one_dose,4217799,20748,86293,70780,19519,4064,24571,8065,2454402,83263,43452,231627,663269,45776,108826,136208
Male-65 years and older,527267,2186,8881,10376,2320,495,5526,2232,273033,19171,6837,34767,86683,4364,23922,14704
Male-55-64 years,309362,1483,6022,5036,1534,372,2152,579,180465,7744,3345,17482,45734,3024,8700,9607
Male-45-54 years,278684,1140,5496,3881,1378,312,1209,301,173915,3994,2451,15801,39107,3131,4745,8590
Male-20-44 years,682359,2691,16097,10520,3354,754,2252,595,410867,6868,5249,34721,103622,8423,9437,25386
Male-Less than 20 years,187603,2687,4158,3339,825,142,563,243,110615,1435,3156,9500,29133,3218,2211,7904
Female-65 years and older,647890,2553,10096,12400,2793,495,5967,2285,342362,21674,7733,40374,112960,5261,29827,17227
Female-55-64 years,353465,1581,6828,6149,1662,315,2495,679,203872,9110,3808,19823,55029,3273,11086,10282
Female-45-54 years,301752,1137,5639,4404,1352,314,1344,353,189510,4523,2444,16175,44656,3325,5641,9473
Female-20-44 years,713865,2520,18360,11077,3360,716,2375,536,440544,6957,5069,32709,114111,8373,9588,24143
Female-Less than 20 years,196030,2762,4461,3504,929,147,630,246,114818,1614,3327,9531,30804,3330,2521,8440
"Black or African American, non-Hispanic",119715,47,658,1352,80,40,78,32,88720,516,182,7969,13445,46,483,681
"Asian or Pacific Islander, non-Hispanic",153379,109,1388,1327,90,40,200,85,117195,1185,355,4533,18798,167,1231,1041
"American Indian or Alaska Native, non-Hispanic",158573,14299,18825,306,4707,100,2371,360,45090,612,16780,8160,12927,47,1221,1035
Unknown,461947,1376,15258,9426,4165,305,5106,1856,188733,13040,2538,31252,83938,2864,24935,30276
Other Race,681357,1237,10560,11471,1533,109,4438,1172,447077,14966,7891,30563,93747,3122,17021,14969
Hispanic or Latino,746050,476,6204,17648,3408,1816,1316,1163,394958,6386,2216,36451,152063,32843,7176,60387
"White, non-Hispanic",1896778,3204,33400,29250,5536,1654,11062,3397,1172629,46558,13490,112699,288351,6687,56759,27819
