Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,6771703,23062,144836,114566,20047,8310,49940,17186,2808898,147551,61674,294114,894077,65406,182573,197986
Total_people_complete,3327133,11191,72021,57091,10078,4192,24896,8497,1404845,70778,30387,149892,450807,33111,88369,96416
Total_doses_ordered,5232260,16600,96258,87630,18830,9770,36570,18600,1541187,125800,40790,197055,609388,48042,165360,140268
total_pouluation,7189020,71808,147275,130808,38476,10375,55159,22085,4367835,216985,112825,455210,1044675,53161,232386,229957
Total_people_one_dose,3717090,12931,79065,64190,10998,4711,27662,9393,1593623,84309,34768,166832,501051,35987,104077,111472
Male-65 years and older,506067,1696,7516,10465,1608,542,5750,3092,174809,20898,6143,29292,71502,3534,23445,15599
Male-55-64 years,286626,895,5852,5042,950,590,2542,676,120122,7972,2799,13121,35378,2545,8160,8459
Male-45-54 years,243398,587,5192,3575,803,484,1533,304,115661,3971,1924,11776,29941,2894,4604,7329
Male-20-44 years,562434,1083,15599,9004,1875,991,2937,476,260129,6466,3899,25819,71597,7005,8837,20608
Male-Less than 20 years,132572,2087,2654,2135,234,46,541,116,62728,937,2481,4327,16537,2011,1674,3596
Female-65 years and older,624714,1736,8599,12402,2026,517,6103,2987,227263,23284,6614,33623,94351,4278,29242,17685
Female-55-64 years,332199,1014,6595,6042,1071,407,2855,831,139667,9377,3099,14102,44145,2590,10513,8979
Female-45-54 years,269131,634,5415,4161,719,364,1642,337,129801,4202,1965,10610,35705,2744,5401,7561
Female-20-44 years,598074,1005,18144,9038,1430,724,3050,436,285322,5970,3227,19066,83041,6305,9011,17400
Female-Less than 20 years,142585,2185,3423,2236,271,44,649,124,66388,1083,2585,4505,17931,2014,1880,3935
"Black or African American, non-Hispanic",98565,235,558,1184,66,44,92,26,59806,568,195,4513,9450,29,501,609
"American Indian or Alaska Native, non-Hispanic",100369,6190,16312,308,899,83,5271,168,34273,835,9530,7941,10252,16,1032,1448
"Asian or Pacific Islander, non-Hispanic",143480,147,1173,1254,60,48,250,69,77050,1217,358,3075,12781,93,1347,671
Unknown,403400,942,16579,8490,3602,377,5222,2564,156384,14423,1831,34024,82579,2273,26594,32486
Hispanic or Latino,591323,1516,5292,15042,1798,2083,1215,953,272979,5565,1972,25428,113021,26961,6134,45934
Other Race,637406,950,9199,9931,867,127,4675,1066,247238,15349,7551,17871,63453,1967,16064,9991
"White, non-Hispanic",1742547,2951,29952,27981,3706,1949,10937,4547,745893,46352,13331,73980,209515,4648,52405,20333
