Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,10048218,63904,212916,171522,46089,9761,57918,18659,5801493,191889,103805,537013,1636349,115261,255514,325394
Total_people_complete,3984498,23078,82606,68083,18860,3844,23198,7594,2328851,77428,41143,222789,634577,45093,100378,128629
total_pouluation,7189020,30409,96743,83582,21660,4437,26640,9181,2704037,92278,50430,258285,748691,58525,119785,162405
Total_people_one_dose,4764469,30409,96743,83582,21660,4437,26640,9181,2704037,92278,50430,258285,748691,58525,119785,162405
Male-65 years and older,578668,2850,9552,11482,2433,518,5909,2490,290184,21398,7468,37763,93427,4847,26428,17444
Male-55-64 years,336217,2080,6440,5680,1603,376,2248,643,191642,8431,3638,18723,49083,3372,9352,10812
Male-45-54 years,303513,1672,5906,4458,1460,330,1280,333,186070,4378,2777,17147,42508,3536,5162,9383
Male-20-44 years,756803,4016,17539,11932,3645,800,2480,691,447278,7754,5995,39192,114230,9321,10505,28690
Male-Less than 20 years,279836,4246,6483,5845,1291,232,799,386,156837,1927,4577,13457,47120,6921,3059,13002
Female-65 years and older,703270,3416,10741,13458,2942,520,6303,2487,362595,23479,8402,43352,120177,5856,32134,20002
Female-55-64 years,382136,2229,7233,6716,1743,319,2642,754,215366,9744,4166,21129,58749,3717,11771,11571
Female-45-54 years,326595,1646,5951,5014,1432,329,1405,385,201456,4934,2777,17437,48122,3840,6129,10318
Female-20-44 years,791196,3903,19924,12666,3692,769,2646,612,478595,7927,5896,36062,125638,9782,10758,27088
Female-Less than 20 years,286343,4342,6703,6231,1407,242,870,381,159619,2126,4696,13282,48167,7246,3341,13473
"Black or African American, non-Hispanic",144974,60,803,1628,97,53,96,42,105607,639,208,9512,17177,61,592,854
"Asian or Pacific Islander, non-Hispanic",182504,138,1725,1518,88,43,210,91,137529,1416,373,5288,22631,190,1488,1256
"American Indian or Alaska Native, non-Hispanic",206348,23577,23158,372,5494,125,2787,548,53100,768,22115,10201,15816,57,1462,1194
Unknown,432075,1177,12457,9940,4153,315,4593,1900,182270,11663,2427,30265,65937,4162,18596,29994
Other Race,677941,1173,8835,12141,1311,96,4251,1204,433571,14613,6397,31671,92947,3595,17588,19624
Hispanic or Latino,896992,594,7503,24225,3912,2006,1496,1366,460370,7496,2597,42058,185239,42669,8417,73413
"White, non-Hispanic",2223635,3690,42262,33758,6605,1799,13207,4030,1331590,55683,16313,129290,348944,7791,71642,36070
