Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,9682086,61099,205092,164323,43735,9411,55870,18069,5604170,185537,99953,518222,1571779,109544,246832,313936
Total_people_complete,3940418,22690,81823,67062,18542,3779,22916,7538,2305473,76514,40523,220115,628232,44620,99018,127422
total_pouluation,7189020,29406,94911,81425,21106,4389,26096,8969,2652726,90405,49161,252750,731095,56555,117583,158062
Total_people_one_dose,4657303,29406,94911,81425,21106,4389,26096,8969,2652726,90405,49161,252750,731095,56555,117583,158062
Male-65 years and older,568127,2797,9437,11283,2407,516,5829,2423,286148,21017,7341,37076,92024,4730,25944,16750
Male-55-64 years,330509,2039,6377,5563,1586,370,2231,616,189001,8261,3580,18453,48369,3281,9208,10538
Male-45-54 years,298186,1630,5825,4344,1447,328,1261,327,183423,4297,2714,16855,41644,3444,5080,9240
Male-20-44 years,740813,3883,17204,11666,3582,789,2408,680,439226,7532,5817,38513,111684,9087,10253,28191
Male-Less than 20 years,265382,4026,6170,5516,1146,227,716,369,149206,1815,4382,12734,44332,6500,2945,12463
Female-65 years and older,690869,3356,10616,13212,2914,517,6218,2448,357462,23147,8268,42625,118352,5725,31599,19315
Female-55-64 years,375904,2192,7138,6584,1724,319,2610,740,212572,9604,4116,20772,57862,3602,11652,11243
Female-45-54 years,321106,1602,5890,4878,1421,328,1398,374,198765,4845,2717,17137,47171,3734,6026,10179
Female-20-44 years,774485,3771,19586,12381,3621,760,2578,600,470332,7704,5697,35351,122778,9522,10518,26568
Female-Less than 20 years,271964,4102,6395,5897,1246,233,789,373,152115,2005,4493,12483,45408,6845,3207,12966
"Black or African American, non-Hispanic",140467,59,786,1586,93,53,89,39,102624,615,205,9224,16569,58,562,833
"Asian or Pacific Islander, non-Hispanic",177623,135,1640,1479,85,43,206,89,134331,1377,360,5162,22049,186,1442,1217
"American Indian or Alaska Native, non-Hispanic",199929,22721,22649,360,5203,122,2654,534,51900,740,21420,9829,15163,57,1432,1178
Unknown,426582,1119,12638,9644,4119,314,4592,1847,179046,11598,2321,30013,66310,3873,18916,29498
Other Race,667268,1145,8681,11928,1301,90,4162,1184,428246,14424,6324,31118,91291,3529,17279,19023
Hispanic or Latino,866774,570,7190,23254,3821,1981,1438,1343,446346,7204,2502,40883,177962,41279,8136,71560
"White, non-Hispanic",2178660,3657,41327,33174,6484,1786,12955,3933,1310233,54447,16029,126521,341751,7573,69816,34753
