Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,10489081,67113,220789,179731,48158,10058,59726,19018,6051373,198061,108373,559332,1708372,123622,263411,339392
Total_people_complete,4045110,23454,83573,69406,19155,3880,23476,7637,2362275,78423,41880,226117,643527,46160,101728,130527
total_pouluation,7189020,31421,98535,86382,22210,4488,27141,9319,2769530,93929,51897,264480,768839,62604,121725,167504
Total_people_one_dose,4893662,31421,98535,86382,22210,4488,27141,9319,2769530,93929,51897,264480,768839,62604,121725,167504
Male-65 years and older,589936,2915,9673,11676,2456,520,5988,2520,294937,21759,7613,38355,94881,4941,26792,17847
Male-55-64 years,342022,2112,6520,5765,1620,383,2270,654,194399,8522,3709,19015,49952,3509,9442,11040
Male-45-54 years,309292,1711,5969,4599,1485,334,1291,336,189141,4449,2841,17414,43417,3694,5226,9550
Male-20-44 years,776184,4148,17843,12314,3736,807,2538,709,457454,7926,6177,40126,117165,9742,10751,29513
Male-Less than 20 years,300465,4450,6774,6440,1414,239,890,398,168084,2019,4841,14415,50578,8079,3207,13978
Female-65 years and older,716449,3499,10879,13654,2960,522,6370,2508,368569,23801,8576,44020,121987,5993,32520,20446
Female-55-64 years,388785,2283,7293,6856,1756,319,2665,768,218453,9849,4227,21487,59660,3929,11936,11861
Female-45-54 years,332975,1703,6017,5154,1452,334,1431,385,204744,5009,2853,17784,49095,4067,6206,10505
Female-20-44 years,811959,4037,20275,13061,3787,777,2709,631,489369,8168,6072,36961,129081,10313,11001,27756
Female-Less than 20 years,305716,4553,7016,6761,1532,251,932,391,170094,2246,4948,14162,51521,8241,3502,14354
"Black or African American, non-Hispanic",150070,62,838,1673,98,53,97,44,109147,660,215,9814,17738,61,615,882
"Asian or Pacific Islander, non-Hispanic",188338,142,1800,1548,90,49,217,94,141585,1453,385,5494,23272,192,1523,1280
"American Indian or Alaska Native, non-Hispanic",213488,24467,23699,380,5747,128,2923,557,54447,789,22997,10561,16158,58,1496,1222
Unknown,441286,1193,12274,10451,4155,303,4579,1920,186993,11714,2519,30782,66550,5197,18432,30441
Other Race,690196,1189,8967,12322,1330,96,4366,1220,440071,14793,6477,32213,94887,3675,17858,20091
Hispanic or Latino,939513,617,7797,25759,4039,2034,1540,1399,480927,7751,2726,43685,194325,45433,8726,76464
"White, non-Hispanic",2270771,3751,43160,34249,6751,1825,13419,4085,1356360,56769,16578,131931,355909,7988,73075,37124
