Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,10321834,65744,217589,176725,47339,9955,59066,18892,5956276,195552,106458,550354,1682073,121384,260291,334026
Total_people_complete,4021617,23283,83156,68890,19024,3866,23366,7623,2349495,78030,41574,224712,640019,45861,101164,129866
total_pouluation,7189020,31001,97849,85486,21987,4474,26965,9271,2745715,93318,51347,262138,761461,61552,120989,165571
Total_people_one_dose,4846400,31001,97849,85486,21987,4474,26965,9271,2745715,93318,51347,262138,761461,61552,120989,165571
Male-65 years and older,585539,2892,9625,11577,2447,519,5958,2512,293168,21603,7551,38111,94328,4907,26646,17709
Male-55-64 years,340038,2105,6493,5744,1618,382,2261,652,193467,8496,3683,18897,49651,3478,9416,10960
Male-45-54 years,307134,1702,5935,4563,1473,332,1284,336,187999,4429,2817,17301,43099,3644,5199,9482
Male-20-44 years,769111,4084,17735,12180,3701,808,2525,700,453720,7871,6103,39802,116172,9604,10685,29146
Male-Less than 20 years,293170,4372,6663,6279,1371,235,864,394,164035,1999,4746,14082,49218,7823,3152,13662
Female-65 years and older,711390,3465,10824,13566,2950,522,6336,2498,366363,23656,8522,43764,121312,5947,32355,20269
Female-55-64 years,386435,2260,7272,6822,1751,318,2654,762,217363,9817,4207,21346,59360,3871,11865,11762
Female-45-54 years,330557,1679,5985,5122,1445,332,1422,387,203491,4978,2827,17629,48715,4010,6177,10433
Female-20-44 years,804322,3977,20154,12927,3746,776,2682,626,485359,8086,6001,36631,127901,10160,10908,27447
Female-Less than 20 years,298814,4455,6887,6603,1473,248,921,385,166413,2203,4851,13834,50223,8016,3441,14060
"Black or African American, non-Hispanic",148276,61,825,1656,97,53,97,43,107923,654,215,9686,17535,61,605,872
"Asian or Pacific Islander, non-Hispanic",186352,139,1776,1542,88,48,214,93,140228,1439,383,5420,23044,191,1513,1274
"American Indian or Alaska Native, non-Hispanic",210616,24093,23482,376,5644,127,2868,553,53923,784,22676,10464,16030,58,1481,1211
Unknown,436948,1187,12318,10265,4166,303,4589,1922,184940,11678,2469,30412,66085,4918,18445,30211
Other Race,685867,1179,8918,12254,1323,95,4322,1214,437833,14732,6442,32018,94222,3652,17780,19915
Hispanic or Latino,923940,610,7678,25298,3983,2029,1524,1386,473041,7667,2680,43070,191044,44749,8620,75330
"White, non-Hispanic",2254401,3732,42852,34095,6686,1819,13351,4060,1347827,56364,16482,131068,353501,7923,72545,36758
