Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,7358071,33562,153092,123005,22383,9002,54124,17970,3137006,158788,78167,322935,966165,71634,193264,218777
Total_people_complete,3549370,12423,75541,60646,11001,4376,26221,8830,1544100,75407,37310,163331,480814,35831,92773,104795
Total_doses_ordered,5327230,16700,97448,90850,21150,10440,37770,19050,1638900,133040,41810,198808,620942,49312,169890,146128
total_pouluation,7189020,71808,147275,130808,38476,10375,55159,22085,4367835,216985,112825,455210,1044675,53161,232386,229957
Total_people_one_dose,4033434,18834,84069,69093,12577,5200,29689,9911,1789439,91137,44062,185269,542719,40113,110750,124314
Male-65 years and older,523629,1966,7860,10816,1681,566,5938,3158,184128,21780,7010,30172,73604,3631,24191,16079
Male-55-64 years,302470,1310,6099,5229,1021,618,2667,700,129691,8565,3647,14050,37308,2659,8644,8999
Male-45-54 years,265158,1034,5513,3848,909,530,1647,338,129724,4452,2579,13148,32485,3104,5065,7983
Male-20-44 years,631384,2523,16715,9946,2144,1118,3282,586,303363,7450,5433,31205,80360,7934,9895,23274
Male-Less than 20 years,167157,2526,3247,2787,439,100,777,161,84377,1356,3109,6136,21831,2661,2119,5592
Female-65 years and older,645416,2071,8939,12802,2122,536,6298,3057,238280,24289,7695,34594,96916,4408,30189,18176
Female-55-64 years,347790,1441,6838,6308,1169,426,2964,864,149274,9970,3912,14931,45958,2686,11036,9436
Female-45-54 years,289978,1034,5636,4410,823,386,1738,361,143469,4717,2605,11789,38085,2959,5903,8227
Female-20-44 years,665664,2311,19175,9988,1757,826,3399,495,328698,6946,4804,22573,92122,7333,10052,20186
Female-Less than 20 years,175262,2608,3964,2867,501,91,917,169,86609,1454,3234,6078,23097,2669,2344,5967
"Black or African American, non-Hispanic",110793,290,622,1307,75,47,99,32,69433,634,228,5338,10656,35,604,721
"American Indian or Alaska Native, non-Hispanic",119572,10927,17564,329,1068,97,6018,217,37893,947,15614,8886,11431,18,1118,1628
"Asian or Pacific Islander, non-Hispanic",150905,170,1274,1319,65,51,261,76,82784,1317,422,3304,13680,99,1452,753
Unknown,432381,1010,17004,9267,3979,472,5468,2665,174965,15247,2237,37509,84115,2347,27503,33661
Other Race,679542,1283,9752,10507,957,143,4927,1141,275111,16118,8424,19913,69090,2049,17002,11037
Hispanic or Latino,686572,1874,6002,16840,2070,2262,1366,1080,329587,6552,2291,29541,129745,30698,7038,54163
"White, non-Hispanic",1853669,3280,31851,29524,4363,2128,11550,4700,819666,50322,14846,80778,224002,4867,56033,22351
