Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,9706815,61239,205420,164620,43786,9412,55933,18091,5618585,186056,100063,519454,1576270,109706,247581,314417
Total_people_complete,3942706,22705,81854,67087,18543,3780,22921,7539,2306876,76575,40533,220234,628557,44642,99089,127468
total_pouluation,7189020,29452,94988,81519,21118,4389,26108,8981,2655961,90530,49198,253114,732047,56627,117738,158274
Total_people_one_dose,4663888,29452,94988,81519,21118,4389,26108,8981,2655961,90530,49198,253114,732047,56627,117738,158274
Male-65 years and older,568968,2801,9450,11298,2407,516,5837,2429,286486,21058,7348,37146,92136,4736,25983,16814
Male-55-64 years,330917,2041,6383,5568,1588,371,2228,618,189210,8271,3583,18476,48412,3280,9226,10558
Male-45-54 years,298562,1633,5829,4348,1450,327,1261,326,183607,4304,2717,16879,41699,3449,5084,9256
Male-20-44 years,742006,3895,17223,11684,3582,789,2409,681,439806,7545,5820,38562,111860,9102,10271,28205
Male-Less than 20 years,265956,4029,6167,5520,1147,227,715,370,149565,1821,4384,12761,44424,6505,2951,12465
Female-65 years and older,691777,3366,10630,13226,2915,517,6222,2448,357843,23169,8276,42698,118498,5731,31638,19365
Female-55-64 years,376186,2191,7139,6587,1725,319,2610,743,212707,9602,4113,20783,57900,3607,11648,11269
Female-45-54 years,321430,1602,5889,4891,1421,328,1398,373,198937,4852,2718,17155,47200,3737,6033,10179
Female-20-44 years,775561,3780,19607,12388,3624,760,2582,601,470851,7720,5705,35388,122948,9533,10536,26581
Female-Less than 20 years,272566,4106,6398,5908,1247,233,788,373,152472,2010,4498,12515,45499,6862,3217,12973
"Black or African American, non-Hispanic",140839,59,787,1588,93,53,90,39,102877,617,205,9243,16610,58,567,837
"Asian or Pacific Islander, non-Hispanic",178086,136,1645,1482,85,43,206,89,134639,1379,360,5171,22106,186,1447,1217
"American Indian or Alaska Native, non-Hispanic",200198,22763,22656,361,5203,122,2654,535,51972,744,21430,9834,15177,57,1435,1179
Unknown,426535,1119,12626,9655,4119,314,4589,1847,179031,11583,2324,30015,66183,3881,18872,29515
Other Race,668027,1146,8691,11936,1302,90,4169,1185,428668,14436,6328,31159,91418,3531,17286,19053
Hispanic or Latino,868186,571,7201,23281,3826,1981,1439,1344,447079,7221,2507,40938,178270,41329,8154,71609
"White, non-Hispanic",2182017,3658,41382,33216,6490,1786,12961,3942,1311695,54550,16044,126754,342283,7585,69977,34864
