Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,9009741,55390,189330,149326,40899,8601,52742,16722,5243533,172685,93503,484060,1456625,101534,229954,286962
Total_people_complete,427875,22092,80694,65350,18217,3691,22672,7398,2273688,74912,39881,216243,619760,43468,96996,124506
total_pouluation,7189020,27690,91908,77113,20409,4205,25515,8534,2575009,87582,47252,244237,704753,53519,114382,149083
Total_people_one_dose,4487637,27690,91908,77113,20409,4205,25515,8534,2575009,87582,47252,244237,704753,53519,114382,149083
Male-65 years and older,552585,2707,9241,10902,2361,506,5716,2325,280865,20269,7198,35971,90217,4574,25309,15524
Male-55-64 years,321219,1959,6218,5318,1557,369,2204,591,185298,8025,3504,17991,47146,3182,8971,10061
Male-45-54 years,290203,1568,5681,4154,1417,322,1238,316,179580,4165,2635,16475,40548,3327,4920,8978
Male-20-44 years,717809,3673,16765,11191,3496,765,2349,646,427991,7271,5626,37365,108428,8847,9931,27168
Male-Less than 20 years,237134,3624,5565,4706,1014,178,653,309,134753,1670,3912,11378,38812,5715,2703,11005
Female-65 years and older,674262,3256,10440,12869,2856,506,6123,2361,351402,22581,8122,41530,116275,5523,31032,17999
Female-55-64 years,366114,2091,7023,6356,1701,317,2572,708,208740,9382,4040,20291,56557,3450,11395,10763
Female-45-54 years,313360,1538,5781,4664,1381,319,1387,361,195070,4728,2642,16775,46070,3592,5876,9855
Female-20-44 years,750507,3580,19097,11837,3506,736,2498,578,458730,7437,5526,34416,119079,9112,10132,25679
Female-Less than 20 years,244709,3686,5835,5017,1108,185,717,321,138145,1879,4012,11298,40175,6118,2965,11515
"Black or African American, non-Hispanic",134972,58,758,1517,88,46,87,38,98891,589,198,8890,15824,55,527,797
"Asian or Pacific Islander, non-Hispanic",170336,127,1537,1423,82,42,201,88,129323,1308,343,4965,21188,183,1370,1166
"American Indian or Alaska Native, non-Hispanic",188042,21199,21757,342,5070,112,2592,477,49801,700,20304,9150,14666,56,1384,1141
Unknown,409347,1078,12879,9060,3982,293,4563,1757,170700,11411,2156,28958,65663,3429,19370,28185
Other Race,650234,1091,8445,11548,1277,83,4022,1127,420353,14108,6169,30369,88484,3405,16823,17333
Hispanic or Latino,819574,549,6840,20941,3606,1886,1390,1258,425953,6849,2381,39191,166873,39050,7767,67752
"White, non-Hispanic",2115132,3588,39692,32282,6304,1743,12660,3789,1279988,52617,15701,122714,332055,7341,67141,32709
