Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,9611540,60562,202948,162566,43549,9368,55579,17959,5567694,184429,99203,514430,1557868,109075,245340,311388
Total_people_complete,3934056,22648,81673,66902,18519,3775,22900,7527,2302266,76392,40456,219747,627219,44530,98855,127145
total_pouluation,7189020,29252,94440,80831,21055,4377,26010,8931,2644321,90138,48971,251710,727432,56351,117282,157126
Total_people_one_dose,4637836,29252,94440,80831,21055,4377,26010,8931,2644321,90138,48971,251710,727432,56351,117282,157126
Male-65 years and older,566446,2791,9414,11224,2403,516,5815,2414,285586,20953,7323,36927,91817,4723,25888,16585
Male-55-64 years,329370,2033,6355,5521,1585,370,2227,612,188557,8237,3575,18379,48204,3273,9178,10479
Male-45-54 years,297213,1623,5801,4322,1443,326,1258,327,182964,4288,2701,16812,41478,3439,5067,9206
Male-20-44 years,737866,3864,17136,11604,3576,787,2401,677,437912,7508,5804,38392,111143,9059,10224,28081
Male-Less than 20 years,262231,3988,6050,5409,1139,225,695,365,147713,1793,4337,12557,43589,6458,2924,12350
Female-65 years and older,689149,3348,10601,13158,2908,517,6212,2437,356811,23093,8258,42495,118115,5709,31553,19167
Female-55-64 years,374805,2185,7128,6545,1724,317,2603,739,212154,9584,4105,20707,57676,3591,11622,11185
Female-45-54 years,320170,1598,5874,4844,1421,327,1394,372,198319,4839,2713,17081,47011,3721,6013,10160
Female-20-44 years,771651,3755,19528,12303,3613,759,2573,600,469100,7678,5676,35263,122231,9493,10470,26460
Female-Less than 20 years,269016,4059,6285,5800,1231,231,774,370,150742,1987,4443,12346,44702,6800,3192,12853
"Black or African American, non-Hispanic",139958,59,784,1578,93,53,89,39,102311,616,205,9186,16466,58,557,832
"Asian or Pacific Islander, non-Hispanic",177011,133,1631,1475,84,43,204,89,133943,1366,357,5143,21949,186,1435,1214
"American Indian or Alaska Native, non-Hispanic",198820,22593,22530,359,5202,122,2653,527,51699,735,21323,9780,15122,57,1430,1163
Unknown,420989,1107,12519,9508,4104,314,4577,1834,176664,11508,2296,29634,65722,3848,18854,29132
Other Race,665983,1140,8672,11850,1301,90,4156,1179,427603,14394,6310,31059,91107,3523,17251,18933
Hispanic or Latino,861299,569,7117,22931,3795,1974,1429,1340,444259,7172,2486,40674,176179,41126,8095,71237
"White, non-Hispanic",2173776,3651,41187,33130,6476,1781,12902,3923,1307842,54347,15994,126234,340887,7553,69660,34615
