Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,7643792,34968,156930,126994,23766,9535,56064,18444,3303217,165524,81000,336436,1001511,73705,198780,229752
Total_people_complete,3679222,13127,77253,62538,11767,4626,27084,9067,1630469,78977,38586,170868,496813,36922,95503,109873
Total_doses_ordered,5387440,18500,109424,94080,21580,10850,38060,19400,1689183,135940,44400,201132,629076,49512,174926,150998
total_pouluation,7189020,71808,147275,130808,38476,10375,55159,22085,4367835,216985,112825,455210,1044675,53161,232386,229957
Total_people_one_dose,4156293,19503,86067,70884,13254,5454,30422,10168,1870729,94177,45448,191650,559046,40924,113381,128920
Male-65 years and older,534129,2005,8048,10963,1717,575,6016,3198,190571,22244,7173,30657,74885,3670,24549,16268
Male-55-64 years,308161,1358,6190,5314,1048,631,2699,709,133553,8807,3724,14372,38033,2688,8802,9164
Male-45-54 years,273123,1082,5613,3938,948,557,1691,349,135205,4627,2672,13639,33428,3152,5208,8187
Male-20-44 years,658121,2653,17197,10366,2288,1195,3401,614,320954,7875,5673,32742,84098,8079,10334,24538
Male-Less than 20 years,176676,2594,3428,2969,502,128,859,195,90557,1528,3231,6566,23223,2806,2247,6235
Female-65 years and older,657611,2126,9140,12990,2171,544,6378,3096,245802,24781,7879,35146,98397,4450,30615,18379
Female-55-64 years,353967,1488,6895,6400,1205,428,3006,867,153550,10231,3978,15244,46813,2718,11231,9598
Female-45-54 years,297701,1079,5735,4511,870,400,1782,374,148902,4932,2654,12191,38994,2981,6078,8420
Female-20-44 years,692443,2457,19635,10330,1916,880,3556,530,346883,7348,5053,23985,95684,7485,10503,21126
Female-Less than 20 years,184696,2651,4095,3011,578,113,972,210,92852,1639,3375,6512,24522,2825,2500,6589
"Black or African American, non-Hispanic",115987,300,646,1358,79,50,100,36,73530,673,235,5609,11238,36,636,785
"American Indian or Alaska Native, non-Hispanic",124990,11252,18042,342,1127,105,6251,250,40617,985,16071,9251,11998,18,1172,1689
"Asian or Pacific Islander, non-Hispanic",153783,174,1308,1339,68,51,261,78,84984,1365,429,3432,14053,100,1491,780
Unknown,445929,1066,17169,9528,4177,511,5562,2714,184253,16069,2378,38374,84941,2389,27813,34146
Other Race,694351,1329,9886,10744,1008,151,5022,1161,285363,16363,8562,20633,71189,2076,17424,11550
Hispanic or Latino,718856,1976,6327,17329,2198,2376,1411,1159,349716,6892,2377,30912,135277,31366,7368,56705
"White, non-Hispanic",1902397,3406,32689,30244,4597,2210,11815,4770,852266,51830,15396,83439,230350,4939,57477,23265
