date,Arizona_cume,Arizona,Apache_cume,Apache,Coconino_cume,Coconino,Cochise_cume,Cochise,Graham_cume,Graham,Greenlee_cume,Greenlee,Gila_cume,Gila,La Paz_cume,La Paz,Maricopa_cume,Maricopa,Mohave_cume,Mohave,Navajo_cume,Navajo,Pinal_cume,Pinal,Pima_cume,Pima,Santa Cruz_cume,Santa Cruz,Yavapai_cume,Yavapai,Yuma_cume,Yuma
2020-12-01,255,,2.0,,1.0,,3.0,,,,,,1.0,,,,149.0,,1.0,,,,5.0,,73,,1.0,,1.0,,7.0,
2020-12-02,280,25.0,3.0,1.0,2.0,1.0,,,,,,,,,,,166.0,17.0,,,1.0,,,,76,3.0,,,,,,
2020-12-03,304,24.0,5.0,2.0,,,,,,,,,,,,,175.0,9.0,,,,,,,84,8.0,,,,,8.0,1.0
2020-12-04,314,10.0,6.0,1.0,,,,,,,,,,,,,180.0,5.0,,,2.0,1.0,,,86,2.0,,,,,9.0,1.0
2020-12-05,318,4.0,,,,,,,,,,,,,,,182.0,2.0,,,,,,,87,1.0,,,,,,
2020-12-06,322,4.0,,,,,,,,,,,,,,,,,,,3.0,1.0,,,89,2.0,,,2.0,1.0,,
2020-12-07,345,23.0,8.0,2.0,,,,,,,,,,,,,191.0,9.0,,,4.0,1.0,,,92,3.0,,,,,,
2020-12-08,359,14.0,9.0,1.0,,,,,,,,,,,,,197.0,6.0,,,,,,,94,2.0,,,,,10.0,1.0
2020-12-09,379,20.0,11.0,2.0,,,,,,,,,,,,,205.0,8.0,,,,,6.0,1.0,103,9.0,,,,,,
2020-12-10,401,22.0,,,,,,,,,,,,,,,219.0,14.0,,,5.0,1.0,,,105,2.0,,,,,11.0,1.0
2020-12-11,419,18.0,,,,,,,,,,,,,,,227.0,8.0,,,,,,,114,9.0,,,,,,
2020-12-12,433,14.0,,,3.0,1.0,,,,,,,,,,,230.0,3.0,2.0,1.0,,,,,119,5.0,,,3.0,1.0,13.0,2.0
2020-12-13,443,10.0,12.0,1.0,,,,,,,,,,,,,235.0,5.0,,,,,,,122,3.0,,,,,,
2020-12-14,467,24.0,,,,,,,,,,,,,,,248.0,13.0,,,6.0,1.0,,,129,7.0,,,,,,
2020-12-15,562,95.0,16.0,4.0,12.0,9.0,4.0,1.0,,,,,,,,,282.0,34.0,,,10.0,4.0,,,156,27.0,,,,,,
2020-12-16,1212,650.0,45.0,29.0,144.0,132.0,5.0,1.0,,,,,,,,,333.0,51.0,4.0,2.0,37.0,27.0,11.0,5.0,166,10.0,,,6.0,3.0,19.0,6.0
2020-12-17,4488,3276.0,92.0,47.0,272.0,128.0,16.0,11.0,80.0,,,,69.0,68.0,,,1588.0,1255.0,,,112.0,75.0,48.0,37.0,1383,1217.0,9.0,8.0,10.0,4.0,44.0,25.0
2020-12-18,8242,3754.0,130.0,38.0,473.0,201.0,24.0,8.0,147.0,67.0,2.0,,109.0,40.0,,,3256.0,1668.0,6.0,2.0,183.0,71.0,82.0,34.0,2756,1373.0,15.0,6.0,,,45.0,1.0
2020-12-19,10822,2580.0,131.0,1.0,518.0,45.0,31.0,7.0,,,,,111.0,2.0,,,4912.0,1656.0,,,185.0,2.0,109.0,27.0,3492,736.0,19.0,4.0,13.0,3.0,48.0,3.0
2020-12-20,11920,1098.0,,,523.0,5.0,32.0,1.0,148.0,1.0,,,112.0,1.0,,,5906.0,994.0,,,187.0,2.0,120.0,11.0,3517,25.0,21.0,2.0,16.0,3.0,51.0,3.0
2020-12-21,17518,5598.0,146.0,15.0,531.0,8.0,44.0,12.0,195.0,47.0,16.0,14.0,148.0,36.0,10.0,,9068.0,3162.0,18.0,12.0,194.0,7.0,271.0,151.0,5027,1510.0,24.0,3.0,19.0,3.0,224.0,173.0
2020-12-22,25383,7865.0,157.0,11.0,588.0,57.0,305.0,261.0,241.0,46.0,42.0,26.0,170.0,22.0,29.0,19.0,13152.0,4084.0,79.0,61.0,273.0,79.0,520.0,249.0,6594,1567.0,71.0,47.0,385.0,366.0,870.0,646.0
2020-12-23,35306,9923.0,324.0,167.0,895.0,307.0,721.0,416.0,372.0,131.0,49.0,7.0,224.0,54.0,42.0,13.0,17847.0,4695.0,289.0,210.0,439.0,166.0,892.0,372.0,8478,1884.0,97.0,26.0,827.0,442.0,1600.0,730.0
2020-12-24,39195,3889.0,333.0,9.0,1219.0,324.0,831.0,110.0,433.0,61.0,53.0,4.0,293.0,69.0,,,19404.0,1557.0,423.0,134.0,547.0,108.0,962.0,70.0,9534,1056.0,122.0,25.0,877.0,50.0,1821.0,221.0
2020-12-25,39342,147.0,335.0,2.0,1318.0,99.0,,,,,,,,,,,19409.0,5.0,,,551.0,4.0,,,9542,8.0,,,893.0,16.0,,
2020-12-26,45905,6563.0,337.0,2.0,1386.0,68.0,853.0,22.0,443.0,10.0,54.0,1.0,321.0,28.0,,,24353.0,4944.0,587.0,164.0,552.0,1.0,1275.0,313.0,10336,794.0,128.0,6.0,931.0,38.0,1920.0,99.0
2020-12-27,48580,2675.0,,,1466.0,80.0,,,446.0,3.0,,,322.0,1.0,,,26586.0,2233.0,648.0,61.0,553.0,1.0,1351.0,76.0,10509,173.0,,,945.0,14.0,1921.0,1.0
2020-12-28,58117,9537.0,409.0,72.0,1669.0,203.0,937.0,84.0,601.0,155.0,56.0,2.0,457.0,135.0,45.0,3.0,31735.0,5149.0,917.0,269.0,896.0,343.0,1791.0,440.0,12325,1816.0,171.0,43.0,1021.0,76.0,2335.0,414.0
2020-12-29,71461,13344.0,740.0,331.0,1998.0,329.0,1011.0,74.0,754.0,153.0,64.0,8.0,582.0,125.0,47.0,2.0,39496.0,7761.0,1298.0,381.0,1273.0,377.0,2422.0,631.0,14254,1929.0,232.0,61.0,1325.0,304.0,2664.0,329.0
2020-12-30,86649,15188.0,901.0,161.0,2424.0,426.0,1217.0,206.0,873.0,119.0,85.0,21.0,738.0,156.0,64.0,17.0,48027.0,8531.0,1636.0,338.0,1644.0,371.0,3277.0,855.0,16352,2098.0,304.0,72.0,2075.0,750.0,3074.0,410.0
