Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,9223619,57590,194079,154369,42062,8872,53972,17086,5356281,176897,96268,494984,1492468,104516,235732,295841
Total_people_complete,442602,22356,81049,65903,18338,3717,22756,7428,2283761,75424,40133,217441,622285,43802,97726,125279
total_pouluation,7189020,28436,92758,78468,20728,4269,25721,8693,2598618,88458,48177,246779,712325,54452,115489,151733
Total_people_one_dose,4539529,28436,92758,78468,20728,4269,25721,8693,2598618,88458,48177,246779,712325,54452,115489,151733
Male-65 years and older,557227,2748,9302,11016,2376,509,5746,2357,282389,20478,7241,36265,90790,4640,25522,15811
Male-55-64 years,324119,2001,6275,5390,1572,367,2212,600,186418,8114,3536,18117,47497,3228,9065,10168
Male-45-54 years,292621,1599,5711,4224,1429,323,1244,318,180754,4210,2661,16592,40845,3366,4977,9052
Male-20-44 years,724422,3756,16873,11341,3531,774,2366,657,431274,7354,5686,37704,109363,8941,10030,27432
Male-Less than 20 years,245861,3790,5724,4950,1087,196,675,338,139153,1702,4191,11817,40374,5892,2768,11573
Female-65 years and older,679386,3308,10493,12973,2879,509,6159,2391,353218,22745,8187,41796,116904,5605,31241,18331
Female-55-64 years,369272,2137,7060,6426,1712,316,2589,720,209955,9449,4060,20447,56969,3510,11502,10872
Female-45-54 years,315824,1565,5805,4740,1406,322,1389,368,196238,4775,2671,16878,46400,3643,5932,9962
Female-20-44 years,757776,3669,19248,12004,3556,749,2538,583,462256,7543,5589,34741,120120,9224,10263,25944
Female-Less than 20 years,253234,3855,6004,5303,1168,202,745,343,142519,1911,4320,11674,41610,6320,3041,12033
"Black or African American, non-Hispanic",136592,59,763,1535,89,50,89,38,100001,593,201,8983,16046,56,539,806
"Asian or Pacific Islander, non-Hispanic",172490,129,1567,1444,83,43,204,89,130852,1323,350,5029,21416,184,1391,1178
"American Indian or Alaska Native, non-Hispanic",192684,21877,22040,349,5138,116,2628,498,50584,718,20951,9433,14852,56,1408,1145
Unknown,414213,1100,12777,9238,4044,307,4561,1788,173201,11458,2218,29221,65628,3679,19337,28405
Other Race,655619,1111,8513,11675,1296,86,4094,1146,422781,14222,6229,30641,89331,3442,17004,17840
Hispanic or Latino,833374,561,6925,21700,3707,1915,1403,1291,431822,6962,2421,39705,170027,39617,7865,69039
"White, non-Hispanic",2134557,3599,40173,32527,6371,1752,12742,3843,1289377,53182,15807,123767,335025,7418,67945,33320
