Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,8297582,38851,171853,133608,38295,7894,47647,15380,4896563,158240,84049,447466,1328495,86936,207036,260252
Total_people_complete,375017,16692,79425,63815,17833,3626,22285,7212,2232584,72826,38283,210920,608373,42591,94540,121456
total_pouluation,7189020,21404,87171,71549,19732,4088,24771,8167,2475771,84298,44120,234535,669252,46077,109958,137977
Total_people_one_dose,4264382,21404,87171,71549,19732,4088,24771,8167,2475771,84298,44120,234535,669252,46077,109958,137977
Male-65 years and older,534581,2266,9015,10523,2333,496,5575,2256,275338,19484,6932,35105,87780,4395,24286,14897
Male-55-64 years,312186,1557,6085,5093,1541,371,2162,583,181788,7812,3387,17618,46042,3042,8736,9715
Male-45-54 years,281562,1183,5545,3944,1391,313,1222,302,175424,4036,2482,16028,39453,3163,4784,8692
Male-20-44 years,691477,2790,16269,10676,3407,762,2287,611,415427,6968,5337,35606,104786,8481,9554,25932
Male-Less than 20 years,189326,2706,4183,3368,846,145,565,250,111591,1454,3221,9617,29351,3233,2231,8009
Female-65 years and older,655145,2661,10211,12512,2807,496,6007,2304,344893,21929,7824,40687,113832,5293,30141,17401
Female-55-64 years,356272,1652,6889,6174,1679,318,2510,686,205051,9182,3867,19938,55406,3285,11155,10354
Female-45-54 years,304453,1191,5681,4453,1360,314,1358,356,190967,4574,2486,16352,44950,3354,5690,9542
Female-20-44 years,722157,2611,18538,11190,3410,722,2396,545,445175,7038,5173,33209,115200,8430,9699,24435
Female-Less than 20 years,197677,2779,4498,3522,946,149,631,258,115706,1648,3376,9630,31020,3346,2534,8546
"Black or African American, non-Hispanic",120968,47,667,1369,80,42,78,32,89606,522,184,8045,13608,48,485,689
"Asian or Pacific Islander, non-Hispanic",154286,110,1397,1335,90,41,200,85,117766,1198,356,4569,18930,169,1244,1050
"American Indian or Alaska Native, non-Hispanic",161271,14767,19000,308,4731,103,2385,372,45544,636,17118,8247,13082,48,1232,1052
Unknown,475201,1515,15337,9649,4208,310,5122,1895,195399,13319,2670,32219,84138,2910,24792,30475
Other Race,681880,1233,10393,11460,1527,109,4436,1173,446598,14989,7771,30733,93847,3141,17137,15313
Hispanic or Latino,755688,486,6307,17819,3461,1824,1336,1181,400167,6484,2258,36973,153647,33031,7289,61131
"White, non-Hispanic",1915088,3246,34070,29609,5635,1659,11214,3429,1180691,47150,13763,113749,292000,6730,57779,28267
