Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,10430021,66694,219934,179054,47971,10019,59536,18977,6016596,197331,107841,555956,1699099,123075,262524,337311
Total_people_complete,4035035,23394,83430,69290,19117,3875,23445,7628,2356355,78279,41767,225382,642116,46096,101557,130253
total_pouluation,7189020,31292,98335,86179,22153,4478,27089,9301,2761227,93734,51727,263446,766221,62276,121521,166749
Total_people_one_dose,4877114,31292,98335,86179,22153,4478,27089,9301,2761227,93734,51727,263446,766221,62276,121521,166749
Male-65 years and older,588273,2906,9660,11659,2456,519,5975,2516,294234,21713,7592,38236,94678,4933,26757,17800
Male-55-64 years,341335,2113,6518,5760,1620,383,2269,654,194062,8509,3705,18965,49865,3497,9435,11006
Male-45-54 years,308487,1707,5957,4587,1481,334,1291,336,188747,4443,2833,17352,43289,3673,5210,9524
Male-20-44 years,773672,4131,17815,12274,3729,805,2535,705,456141,7916,6142,39979,116849,9687,10729,29333
Male-Less than 20 years,298028,4421,6734,6403,1402,237,880,396,166772,2010,4828,14287,50061,8025,3195,13858
Female-65 years and older,714662,3486,10858,13633,2958,522,6362,2503,367743,23760,8555,43903,121779,5975,32488,20381
Female-55-64 years,387969,2279,7286,6848,1754,319,2662,768,218079,9833,4222,21409,59545,3904,11923,11829
Female-45-54 years,332188,1697,6014,5149,1450,333,1428,386,204301,5001,2843,17724,48980,4046,6194,10490
Female-20-44 years,809204,4020,20238,13033,3774,775,2702,629,487905,8140,6044,36834,128640,10259,10965,27645
Female-Less than 20 years,303437,4522,6979,6731,1517,249,928,389,168950,2228,4923,14018,51048,8184,3483,14232
"Black or African American, non-Hispanic",149512,62,836,1667,97,53,97,43,108775,661,215,9782,17676,61,610,876
"Asian or Pacific Islander, non-Hispanic",187716,140,1796,1547,90,49,215,94,141158,1445,385,5468,23206,191,1521,1277
"American Indian or Alaska Native, non-Hispanic",212647,24358,23619,380,5723,127,2911,556,54293,786,22906,10522,16136,58,1494,1215
Unknown,438763,1185,12281,10435,4155,301,4577,1917,185988,11669,2496,30422,66214,5078,18413,30292
Other Race,688791,1186,8959,12303,1328,96,4359,1219,439358,14770,6462,32145,94668,3667,17835,20049
Hispanic or Latino,933877,615,7773,25642,4024,2031,1533,1393,477976,7728,2710,43485,193120,45250,8692,76006
"White, non-Hispanic",2265808,3746,43071,34205,6736,1821,13397,4079,1353679,56675,16553,131622,355201,7971,72956,37034
