date,Arizona_cume,Arizona,Apache_cume,Apache,Coconino_cume,Coconino,Cochise_cume,Cochise,Graham_cume,Graham,Greenlee_cume,Greenlee,Gila_cume,Gila,La Paz_cume,La Paz,Maricopa_cume,Maricopa,Mohave_cume,Mohave,Navajo_cume,Navajo,Pinal_cume,Pinal,Pima_cume,Pima,Santa Cruz_cume,Santa Cruz,Yavapai_cume,Yavapai,Yuma_cume,Yuma
2020-12-01,256,,2.0,,1.0,,3.0,,,,,,1.0,,,,150.0,,1.0,,,,5.0,,73,,1.0,,1.0,,7.0,
2020-12-02,282,26.0,3.0,1.0,2.0,1.0,,,,,,,,,,,167.0,17.0,,,1.0,,,,76,3.0,,,,,,
2020-12-03,306,24.0,5.0,2.0,,,,,,,,,,,,,176.0,9.0,,,,,,,84,8.0,,,,,8.0,1.0
2020-12-04,316,10.0,6.0,1.0,,,,,,,,,,,,,181.0,5.0,,,2.0,1.0,,,86,2.0,,,,,9.0,1.0
2020-12-05,320,4.0,,,,,,,,,,,,,,,183.0,2.0,,,,,,,87,1.0,,,,,,
2020-12-06,324,4.0,,,,,,,,,,,,,,,,,,,3.0,1.0,,,89,2.0,,,2.0,1.0,,
2020-12-07,347,23.0,8.0,2.0,,,,,,,,,,,,,192.0,9.0,,,4.0,1.0,,,92,3.0,,,,,,
2020-12-08,361,14.0,9.0,1.0,,,,,,,,,,,,,198.0,6.0,,,,,,,94,2.0,,,,,10.0,1.0
2020-12-09,381,20.0,11.0,2.0,,,,,,,,,,,,,206.0,8.0,,,,,6.0,1.0,103,9.0,,,,,,
2020-12-10,403,22.0,,,,,,,,,,,,,,,220.0,14.0,,,5.0,1.0,,,105,2.0,,,,,11.0,1.0
2020-12-11,421,18.0,,,,,,,,,,,,,,,228.0,8.0,,,,,,,114,9.0,,,,,,
2020-12-12,435,14.0,,,3.0,1.0,,,,,,,,,,,231.0,3.0,2.0,1.0,,,,,119,5.0,,,3.0,1.0,13.0,2.0
2020-12-13,445,10.0,12.0,1.0,,,,,,,,,,,,,236.0,5.0,,,,,,,122,3.0,,,,,,
2020-12-14,469,24.0,,,,,,,,,,,,,,,249.0,13.0,,,6.0,1.0,,,129,7.0,,,,,,
2020-12-15,564,95.0,16.0,4.0,12.0,9.0,4.0,1.0,,,,,,,,,283.0,34.0,,,10.0,4.0,,,156,27.0,,,,,,
2020-12-16,1215,651.0,45.0,29.0,144.0,132.0,5.0,1.0,,,,,,,,,334.0,51.0,4.0,2.0,37.0,27.0,11.0,5.0,166,10.0,,,6.0,3.0,19.0,6.0
2020-12-17,4491,3276.0,92.0,47.0,272.0,128.0,16.0,11.0,80.0,,,,69.0,68.0,,,1589.0,1255.0,,,112.0,75.0,48.0,37.0,1383,1217.0,9.0,8.0,10.0,4.0,44.0,25.0
2020-12-18,8245,3754.0,130.0,38.0,473.0,201.0,24.0,8.0,147.0,67.0,2.0,,109.0,40.0,,,3257.0,1668.0,6.0,2.0,183.0,71.0,82.0,34.0,2756,1373.0,15.0,6.0,,,45.0,1.0
2020-12-19,10825,2580.0,131.0,1.0,518.0,45.0,31.0,7.0,,,,,111.0,2.0,,,4913.0,1656.0,,,185.0,2.0,109.0,27.0,3492,736.0,19.0,4.0,13.0,3.0,48.0,3.0
2020-12-20,11923,1098.0,,,523.0,5.0,32.0,1.0,148.0,1.0,,,112.0,1.0,,,5907.0,994.0,,,187.0,2.0,120.0,11.0,3517,25.0,21.0,2.0,16.0,3.0,51.0,3.0
2020-12-21,17522,5599.0,147.0,16.0,531.0,8.0,44.0,12.0,195.0,47.0,16.0,14.0,148.0,36.0,10.0,,9069.0,3162.0,18.0,12.0,194.0,7.0,271.0,151.0,5027,1510.0,24.0,3.0,19.0,3.0,224.0,173.0
2020-12-22,25388,7866.0,158.0,11.0,588.0,57.0,305.0,261.0,241.0,46.0,42.0,26.0,170.0,22.0,29.0,19.0,13154.0,4085.0,79.0,61.0,273.0,79.0,520.0,249.0,6594,1567.0,71.0,47.0,385.0,366.0,870.0,646.0
2020-12-23,35314,9926.0,325.0,167.0,895.0,307.0,721.0,416.0,372.0,131.0,49.0,7.0,224.0,54.0,42.0,13.0,17849.0,4695.0,289.0,210.0,439.0,166.0,892.0,372.0,8478,1884.0,97.0,26.0,827.0,442.0,1601.0,731.0
2020-12-24,39203,3889.0,334.0,9.0,1219.0,324.0,831.0,110.0,433.0,61.0,53.0,4.0,293.0,69.0,,,19406.0,1557.0,423.0,134.0,547.0,108.0,962.0,70.0,9534,1056.0,122.0,25.0,877.0,50.0,1822.0,221.0
2020-12-25,39350,147.0,336.0,2.0,1318.0,99.0,,,,,,,,,,,19411.0,5.0,,,551.0,4.0,,,9542,8.0,,,893.0,16.0,,
