Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,7124060,32237,149788,119722,21199,8511,51945,17641,3002706,154435,75092,310907,936341,69142,188744,211177
Total_people_complete,3443977,11802,73881,59074,10463,4252,25568,8655,1475240,73208,36086,156693,466587,34725,90637,101573
Total_doses_ordered,5275110,16600,97508,89070,19700,10040,36740,19050,1598808,128270,41410,197908,617012,49212,168620,144368
total_pouluation,7189020,71808,147275,130808,38476,10375,55159,22085,4367835,216985,112825,455210,1044675,53161,232386,229957
Total_people_one_dose,3923272,18158,82400,67445,11843,4848,29039,9717,1719308,88962,42262,178370,527503,38777,108317,120190
Male-65 years and older,516655,1925,7708,10703,1648,552,5873,3131,180074,21519,6835,29858,72725,3596,23899,15911
Male-55-64 years,297242,1279,6010,5162,992,601,2637,695,126310,8413,3530,13714,36606,2621,8472,8854
Male-45-54 years,257805,992,5421,3757,867,489,1611,320,124812,4295,2496,12680,31503,3020,4906,7785
Male-20-44 years,606957,2402,16316,9640,2023,1032,3142,526,287876,7131,5254,28974,76966,7593,9521,22454
Male-Less than 20 years,156172,2445,3112,2585,344,55,726,147,77553,1196,2809,5463,20291,2468,1944,4891
Female-65 years and older,637336,2027,8806,12656,2073,528,6229,3038,233541,23989,7505,34228,95861,4351,29860,18003
Female-55-64 years,342379,1395,6745,6215,1127,414,2923,854,145756,9782,3785,14623,45248,2669,10836,9306
Female-45-54 years,283010,985,5556,4327,771,369,1712,356,138759,4545,2517,11412,37224,2882,5716,8037
Female-20-44 years,641450,2166,18816,9661,1589,758,3264,467,312628,6598,4590,21299,88646,7004,9670,19361
Female-Less than 20 years,164833,2532,3829,2647,398,47,861,163,80209,1337,2907,5527,21496,2504,2183,5225
"Black or African American, non-Hispanic",106452,277,592,1257,71,46,96,30,66053,609,219,5049,10213,34,551,671
"American Indian or Alaska Native, non-Hispanic",115316,10533,17179,320,993,85,5789,203,36321,903,14927,8580,11008,17,1073,1573
"Asian or Pacific Islander, non-Hispanic",148200,163,1224,1298,63,49,258,73,80696,1279,405,3219,13352,98,1415,719
Unknown,425239,1010,16955,9040,3813,392,5429,2648,170410,15142,2147,36133,84038,2342,27314,33440
Other Race,661846,1225,9528,10243,913,132,4821,1107,263416,15860,8169,19050,66702,2021,16571,10602
Hispanic or Latino,654724,1782,5769,16321,1944,2134,1313,1017,310743,6219,2203,28076,123968,29472,6720,51594
"White, non-Hispanic",1811495,3168,31153,28966,4046,2010,11333,4639,791669,48950,14192,78263,218222,4793,54673,21591
