Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,8403581,39673,174693,136048,38736,8048,48732,15614,4945551,160829,85192,454574,1347492,90592,211220,264323
Total_people_complete,382264,16780,79676,64165,17935,3636,22346,7252,2240521,73262,38447,212103,610627,42721,94966,122053
total_pouluation,7189020,21776,87650,72044,19807,4094,24871,8222,2485990,84729,44371,235871,672411,47580,110595,138995
Total_people_one_dose,4288417,21776,87650,72044,19807,4094,24871,8222,2485990,84729,44371,235871,672411,47580,110595,138995
Male-65 years and older,537882,2310,9056,10589,2338,498,5600,2269,276332,19624,6979,35295,88263,4424,24484,14998
Male-55-64 years,313469,1591,6113,5129,1541,371,2176,587,182281,7829,3405,17684,46198,3052,8769,9789
Male-45-54 years,282940,1208,5573,3977,1396,314,1220,304,176161,4049,2498,16116,39639,3194,4807,8741
Male-20-44 years,695909,2848,16370,10786,3420,762,2299,620,417675,7009,5364,35971,105445,8532,9617,26161
Male-Less than 20 years,190841,2714,4226,3389,851,145,568,253,112119,1458,3232,9672,29538,3725,2242,8113
Female-65 years and older,658458,2718,10254,12582,2821,500,6032,2317,346009,22063,7875,40861,114197,5312,30307,17468
Female-55-64 years,357690,1708,6913,6201,1683,317,2519,688,205634,9198,3892,19986,55574,3303,11186,10423
Female-45-54 years,305757,1225,5696,4484,1361,312,1362,357,191641,4591,2509,16439,45112,3373,5722,9576
Female-20-44 years,726435,2660,18641,11272,3432,724,2405,549,447559,7079,5195,33401,115796,8509,9768,24576
Female-Less than 20 years,199412,2786,4550,3541,952,149,632,261,116166,1656,3387,9701,31215,4091,2545,8637
"Black or African American, non-Hispanic",121883,48,672,1385,82,42,78,32,90211,531,186,8095,13728,50,492,699
"Asian or Pacific Islander, non-Hispanic",155057,111,1418,1342,89,41,200,85,118268,1202,360,4592,19033,172,1253,1057
"American Indian or Alaska Native, non-Hispanic",162862,15108,19169,311,4752,103,2396,381,45784,642,17213,8315,13157,48,1240,1058
Unknown,473951,1505,15197,9630,4204,309,5073,1894,195636,13271,2687,32168,83017,2906,24401,30327
Other Race,682989,1243,10343,11490,1521,112,4421,1176,446831,15005,7714,30857,93957,3155,17210,15571
Hispanic or Latino,762256,494,6345,17982,3475,1826,1340,1188,402688,6524,2275,37227,154716,34462,7355,61652
"White, non-Hispanic",1929419,3267,34506,29904,5684,1661,11363,3466,1186572,47554,13936,114617,294803,6787,58644,28631
