Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,10129555,64451,214286,173123,46468,9824,58329,18732,5847948,193161,104619,540733,1649581,116426,257027,328244
Total_people_complete,3996176,23133,82786,68346,18922,3851,23260,7601,2335472,77640,41301,223410,636149,45258,100652,129026
total_pouluation,7189020,30579,97059,84158,21743,4449,26754,9209,2716618,92612,50682,259381,752413,59038,120159,163361
Total_people_one_dose,4788608,30579,97059,84158,21743,4449,26754,9209,2716618,92612,50682,259381,752413,59038,120159,163361
Male-65 years and older,580907,2858,9575,11522,2438,519,5925,2495,291153,21459,7501,37873,93736,4870,26504,17546
Male-55-64 years,337416,2085,6466,5695,1608,376,2256,645,192209,8447,3650,18785,49250,3400,9373,10865
Male-45-54 years,304647,1684,5915,4496,1466,331,1284,334,186698,4396,2787,17172,42697,3550,5174,9420
Male-20-44 years,760537,4037,17594,12018,3663,804,2493,697,449251,7798,6038,39380,114796,9377,10562,28821
Male-Less than 20 years,283299,4286,6532,5969,1304,233,820,388,158827,1949,4609,13619,47660,7054,3083,13140
Female-65 years and older,705901,3427,10762,13488,2945,520,6320,2488,363781,23539,8431,43487,120586,5880,32201,20112
Female-55-64 years,383428,2237,7243,6747,1746,319,2647,757,215982,9764,4180,21209,58916,3745,11811,11637
Female-45-54 years,327813,1656,5958,5055,1431,329,1412,387,202085,4946,2792,17501,48309,3870,6142,10370
Female-20-44 years,795118,3928,19989,12743,3707,774,2661,617,480700,7985,5923,36215,126268,9841,10799,27212
Female-Less than 20 years,289656,4371,6754,6324,1423,242,878,382,161557,2149,4733,13399,48721,7363,3365,13613
"Black or African American, non-Hispanic",146031,60,807,1640,97,53,97,42,106358,646,210,9561,17297,61,597,860
"Asian or Pacific Islander, non-Hispanic",183679,138,1735,1524,88,45,212,92,138360,1418,376,5327,22767,190,1494,1254
"American Indian or Alaska Native, non-Hispanic",207423,23726,23255,374,5512,125,2802,549,53309,771,22243,10280,15866,57,1468,1202
Unknown,433148,1179,12419,10104,4150,310,4581,1901,182944,11676,2450,30313,65847,4217,18540,30069
Other Race,680325,1176,8852,12174,1318,96,4296,1209,434807,14647,6405,31778,93330,3613,17643,19751
Hispanic or Latino,904777,601,7551,24490,3936,2015,1505,1377,464289,7555,2623,42314,186898,43076,8476,73926
"White, non-Hispanic",2233225,3699,42440,33852,6642,1805,13261,4039,1336551,55899,16375,129808,350408,7824,71941,36299
