Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,7451351,34118,154184,124223,22848,9073,54840,18060,3187648,160538,78788,327426,977254,72392,195150,223298
Total_people_complete,3588303,12671,75894,61262,11249,4427,26493,8868,1569706,76266,37592,165693,485832,36191,93587,106668
Total_doses_ordered,5346480,16800,97548,90990,21350,10850,37560,19000,1659789,133190,44200,199932,626302,49312,172400,149958
total_pouluation,7189020,71808,147275,130808,38476,10375,55159,22085,4367835,216985,112825,455210,1044675,53161,232386,229957
Total_people_one_dose,4069836,19102,84544,69601,12803,5244,29946,9961,1813136,91912,44337,187239,547677,40371,111598,126105
Male-65 years and older,526348,1985,7900,10859,1696,569,5961,3166,185712,21915,7045,30301,73931,3648,24293,16140
Male-55-64 years,304188,1330,6121,5261,1033,619,2673,701,130849,8635,3662,14153,37531,2667,8699,9065
Male-45-54 years,267580,1053,5538,3869,929,536,1666,339,131402,4481,2606,13302,32752,3115,5106,8047
Male-20-44 years,639232,2574,16837,10078,2175,1131,3326,596,308501,7552,5487,31730,81440,7991,10035,23669
Male-Less than 20 years,170173,2551,3313,2839,466,103,805,166,86247,1387,3126,6279,22293,2696,2166,5895
Female-65 years and older,648649,2093,8984,12859,2137,538,6323,3067,240192,24443,7729,34749,97311,4419,30301,18242
Female-55-64 years,349742,1454,6830,6333,1186,428,2983,864,150579,10036,3925,15044,46248,2700,11123,9525
Female-45-54 years,292304,1058,5643,4421,837,391,1753,363,145146,4779,2617,11914,38346,2961,5955,8284
Female-20-44 years,673604,2358,19293,10084,1797,835,3448,503,334086,7034,4859,22978,93219,7382,10184,20541
Female-Less than 20 years,178437,2636,3999,2906,536,91,946,174,88568,1490,3247,6195,23648,2722,2423,6291
"Black or African American, non-Hispanic",112206,292,632,1323,75,47,100,32,70530,652,227,5409,10832,35,616,734
"American Indian or Alaska Native, non-Hispanic",121037,11054,17694,333,1096,98,6109,223,38547,960,15674,8988,11633,19,1148,1645
"Asian or Pacific Islander, non-Hispanic",151697,171,1285,1326,65,51,261,78,83397,1329,425,3353,13765,99,1460,760
Unknown,437361,1042,17039,9360,4052,485,5501,2672,178395,15403,2254,37836,84497,2365,27621,33926
Other Race,684524,1305,9798,10570,977,144,4972,1147,278437,16193,8460,20133,69771,2062,17154,11221
Hispanic or Latino,696365,1900,6112,16955,2108,2278,1377,1096,335378,6653,2317,29955,131541,30893,7140,55198
"White, non-Hispanic",1866646,3338,31984,29734,4430,2141,11626,4713,828452,50722,14980,81565,225638,4898,56459,22621
