Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,9982273,63373,211013,170023,45665,9732,57562,18538,5766738,190720,102926,533462,1624545,114609,253755,323324
Total_people_complete,3976979,23017,82451,67864,18806,3841,23162,7580,2325076,77242,41023,222341,633448,44989,100110,128423
total_pouluation,7189020,30203,96307,83207,21555,4436,26536,9130,2694665,91899,50185,257233,745331,58208,119284,161612
Total_people_one_dose,4744849,30203,96307,83207,21555,4436,26536,9130,2694665,91899,50185,257233,745331,58208,119284,161612
Male-65 years and older,576691,2836,9535,11440,2425,518,5893,2473,289404,21331,7444,37645,93141,4830,26301,17349
Male-55-64 years,335200,2070,6423,5659,1596,376,2240,633,191173,8396,3625,18692,48932,3359,9329,10770
Male-45-54 years,302588,1664,5891,4439,1457,330,1279,329,185604,4367,2766,17096,42353,3517,5143,9353
Male-20-44 years,754055,3991,17455,11889,3633,799,2468,690,445900,7713,5955,39062,113784,9299,10452,28578
Male-Less than 20 years,277272,4200,6410,5814,1269,232,782,383,155483,1899,4542,13304,46643,6846,3040,12892
Female-65 years and older,700689,3408,10711,13402,2934,520,6287,2479,361436,23406,8373,43225,119757,5844,32003,19910
Female-55-64 years,380932,2220,7209,6684,1739,318,2633,752,214842,9722,4153,21057,58556,3697,11732,11515
Female-45-54 years,325522,1635,5929,4982,1429,329,1404,383,200976,4916,2763,17378,47903,3822,6106,10284
Female-20-44 years,788184,3890,19842,12604,3680,770,2638,609,477140,7880,5859,35921,125071,9750,10701,26957
Female-Less than 20 years,283805,4280,6631,6192,1381,242,854,380,158291,2089,4667,13110,47719,7158,3329,13387
"Black or African American, non-Hispanic",144196,59,796,1617,94,53,93,42,105108,633,207,9448,17069,61,582,850
"Asian or Pacific Islander, non-Hispanic",181625,136,1688,1513,86,43,209,90,136945,1400,373,5256,22550,189,1476,1251
"American Indian or Alaska Native, non-Hispanic",205129,23395,23082,369,5461,125,2771,546,52837,763,21986,10146,15728,57,1454,1192
Unknown,431477,1175,12526,9915,4152,315,4587,1885,181835,11647,2413,30263,66057,4148,18623,29903
Other Race,676099,1169,8792,12109,1306,96,4233,1198,432661,14587,6384,31570,92632,3583,17517,19563
Hispanic or Latino,891302,589,7406,24034,3893,2003,1483,1358,457828,7425,2571,41817,183749,42412,8374,73017
"White, non-Hispanic",2215021,3680,42017,33650,6563,1801,13160,4011,1327451,55444,16251,128733,347546,7758,71258,35836
