Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,10613906,68162,211254,188033,41863,10153,60414,18938,6199320,200980,110514,531505,1711740,124372,281062,346718
Total_people_complete,4061355,23625,79524,72258,16401,3887,23592,7577,2401695,79130,41973,211922,640998,45793,107959,131872
total_pouluation,7189020,31771,93785,90098,19081,4502,27319,9265,2823336,94727,52270,247493,769135,63049,129250,170593
Total_people_one_dose,4928365,31771,93785,90098,19081,4502,27319,9265,2823336,94727,52270,247493,769135,63049,129250,170593
Male-65 years and older,592408,2958,8449,12106,1995,520,6014,2514,299848,21922,7600,39172,92724,4803,28684,18023
Male-55-64 years,343468,2128,6052,6032,1359,385,2275,650,197896,8591,3704,17506,50043,3461,10118,11188
Male-45-54 years,310928,1722,5773,4798,1310,336,1301,331,193116,4496,2846,15278,43735,3712,5526,9712
Male-20-44 years,781561,4184,17549,12916,3246,808,2562,703,465478,8015,6223,36686,118149,9800,11286,30181
Male-Less than 20 years,306632,4511,6820,6764,1278,243,909,408,173791,2048,5011,12538,51622,8446,3313,14453
Female-65 years and older,719392,3547,9430,14135,2468,523,6384,2488,374630,23971,8557,44667,119486,5839,34599,20626
Female-55-64 years,390371,2318,6734,7112,1505,318,2684,761,221874,9921,4225,20066,59690,3905,12762,12020
Female-45-54 years,334707,1723,5755,5381,1238,335,1447,384,208729,5044,2868,15579,49462,4089,6576,10641
Female-20-44 years,817293,4057,20035,13667,3283,782,2739,620,497865,8256,6101,32990,130192,10349,11488,28237
Female-Less than 20 years,311716,4612,7011,7085,1388,250,948,388,175647,2280,5097,12393,52520,8550,3646,14842
"Black or African American, non-Hispanic",151450,61,823,1699,83,55,96,41,111315,661,220,9131,17893,57,644,887
"Asian or Pacific Islander, non-Hispanic",189774,143,1720,1589,66,49,223,91,143906,1461,391,4938,23167,188,1657,1281
"American Indian or Alaska Native, non-Hispanic",215787,24685,23884,388,5797,127,2958,558,55224,794,23383,10498,16299,54,1540,1241
Unknown,444281,1197,11471,10904,3816,304,4583,1923,191181,11822,2526,30296,66229,5449,19394,30909
Other Race,693042,1216,8058,12807,866,98,4401,1206,446710,14877,6475,29570,94600,3608,19132,20430
Hispanic or Latino,951886,626,7569,27367,2827,2041,1581,1390,490684,7849,2747,41732,197293,46044,9203,78387
"White, non-Hispanic",2282145,3843,40260,35344,5626,1828,13477,4056,1384316,57263,16528,121328,353654,7649,77680,37458
