Category,Arizona,Apache,Coconino,Cochise,Graham,Greenlee,Gila,La Paz,Maricopa,Mohave,Navajo,Pinal,Pima,Santa Cruz,Yavapai,Yuma
Total_doses_administered,9856442,62373,208393,167485,45010,9600,56919,18281,5700204,188520,101548,527155,1604143,110864,251163,318835
Total_people_complete,3958966,22845,82160,67460,18694,3813,23048,7557,2315651,76846,40773,221252,631165,44554,99625,127877
total_pouluation,7189020,29842,95685,82507,21440,4420,26352,9061,2676609,91255,49713,255308,739756,57146,118618,159912
Total_people_one_dose,4707460,29842,95685,82507,21440,4420,26352,9061,2676609,91255,49713,255308,739756,57146,118618,159912
Male-65 years and older,573139,2815,9495,11382,2415,516,5866,2454,288067,21207,7397,37438,92709,4775,26177,17088
Male-55-64 years,333253,2058,6400,5623,1592,375,2238,625,190273,8325,3601,18602,48716,3311,9286,10673
Male-45-54 years,300697,1647,5863,4397,1453,330,1263,326,184664,4338,2739,16983,42080,3467,5120,9307
Male-20-44 years,748314,3944,17351,11778,3620,795,2439,688,442902,7629,5881,38797,112929,9177,10352,28405
Male-Less than 20 years,272223,4130,6300,5691,1237,231,764,380,152803,1870,4475,13038,45796,6600,3003,12644
Female-65 years and older,696556,3386,10683,13334,2928,519,6262,2466,359794,23282,8321,42985,119238,5777,31845,19653
Female-55-64 years,378665,2202,7183,6658,1736,318,2628,746,213802,9671,4129,20933,58254,3635,11687,11402
Female-45-54 years,323639,1614,5907,4943,1425,328,1401,378,200017,4883,2741,17290,47611,3767,6089,10235
Female-20-44 years,782172,3839,19723,12515,3660,766,2601,603,474031,7808,5783,35680,124140,9614,10619,26773
Female-Less than 20 years,278883,4199,6509,6084,1362,240,832,376,155823,2062,4609,12817,46813,6938,3291,13119
"Black or African American, non-Hispanic",142639,59,794,1600,93,53,92,41,104051,626,204,9359,16873,60,577,840
"Asian or Pacific Islander, non-Hispanic",180078,136,1670,1502,86,43,209,89,135911,1394,368,5214,22388,188,1466,1230
"American Indian or Alaska Native, non-Hispanic",202966,23097,22899,365,5421,124,2736,544,52461,750,21733,9974,15599,57,1445,1187
Unknown,428996,1142,12544,9856,4130,316,4596,1865,180297,11614,2375,30154,66209,3916,18711,29672
Other Race,672308,1157,8739,12036,1303,92,4196,1191,430757,14509,6348,31368,92126,3555,17419,19341
Hispanic or Latino,880131,579,7301,23683,3866,1996,1462,1351,452803,7333,2532,41384,181305,41709,8277,72254
"White, non-Hispanic",2200342,3672,41738,33465,6541,1796,13061,3980,1320329,55029,16153,127855,345256,7661,70723,35388
